step,loss,lr
72,2.46875000,2.54614019782e-05
73,2.45312500,2.53406199083e-05
74,2.70312500,2.52185859387e-05
75,2.37500000,2.50953173506e-05
76,3.35937500,2.49708315996e-05
77,1.11718750,2.4845146314e-05
78,0.42773438,2.47182792916e-05
79,1.60156250,2.45902484979e-05
80,2.18750000,2.4461072063e-05
81,0.80078125,2.43307682792e-05
82,2.42187500,2.41993555986e-05
83,2.20312500,2.40668526303e-05
84,2.78125000,2.39332781375e-05
85,1.73437500,2.37986510357e-05
86,4.34375000,2.36629903888e-05
87,3.70312500,2.35263154076e-05
88,1.65625000,2.33886454463e-05
89,1.85156250,2.325e-05
90,3.03125000,2.31103987019e-05
91,1.25000000,2.29698613207e-05
92,1.85156250,2.28284077575e-05
93,0.35351562,2.26860580433e-05
94,1.75000000,2.25428323358e-05
95,1.15625000,2.2398750917e-05
96,1.02343750,2.22538341898e-05
97,1.14843750,2.21081026755e-05
98,1.88281250,2.19615770109e-05
99,2.98437500,2.18142779452e-05
100,1.00000000,2.16662263369e-05
101,0.94140625,2.15174431514e-05
102,1.78125000,2.13679494575e-05
103,1.65625000,2.12177664246e-05
104,1.83593750,2.10669153198e-05
105,1.55468750,2.09154175048e-05
106,1.35937500,2.07632944328e-05
107,3.62500000,2.06105676456e-05
108,1.31250000,2.04572587706e-05
109,1.47656250,2.03033895174e-05
110,2.04687500,2.0148981675e-05
111,0.75781250,1.99940571089e-05
112,0.50000000,1.98386377575e-05
113,1.73437500,1.96827456294e-05
114,1.44531250,1.95264028001e-05
115,2.96875000,1.9369631409e-05
116,1.32031250,1.9212453656e-05
117,2.34375000,1.90548917989e-05
118,1.74218750,1.88969681494e-05
119,1.95312500,1.87387050709e-05
120,1.26562500,1.85801249746e-05
121,1.64843750,1.84212503167e-05
122,1.46875000,1.8262103595e-05
123,2.03125000,1.81027073459e-05
124,1.89843750,1.79430841411e-05
125,1.75000000,1.77832565846e-05
126,0.93750000,1.76232473091e-05
127,1.60937500,1.74630789732e-05
128,1.59375000,1.73027742579e-05
129,1.72656250,1.71423558636e-05
130,1.56250000,1.69818465068e-05
131,2.06250000,1.68212689169e-05
132,1.40625000,1.66606458328e-05
133,0.50000000,1.65e-05
134,0.16699219,1.63393541672e-05
135,0.87500000,1.61787310831e-05
136,0.00000000,1.60181534932e-05
137,1.00000000,1.58576441364e-05
138,0.00000000,1.56972257421e-05
139,0.28515625,1.55369210268e-05
140,0.00000000,1.53767526909e-05
141,0.00000000,1.52167434154e-05
142,1.11718750,1.50569158589e-05
143,0.44531250,1.48972926541e-05
144,0.22265625,1.4737896405e-05
145,0.00000000,1.45787496833e-05
146,0.12500000,1.44198750254e-05
147,0.00000000,1.42612949291e-05
148,0.00000000,1.41030318506e-05
149,0.33398438,1.39451082011e-05
150,0.66796875,1.3787546344e-05
151,1.28906250,1.3630368591e-05
152,0.16699219,1.34735971999e-05
153,0.55078125,1.33172543706e-05
154,0.12500000,1.31613622425e-05
155,0.75000000,1.30059428911e-05
156,0.55468750,1.2851018325e-05
157,0.33398438,1.26966104826e-05
158,0.44921875,1.25427412294e-05
159,1.09375000,1.23894323544e-05
160,0.34960938,1.22367055672e-05
161,0.15429688,1.20845824952e-05
162,0.69531250,1.19330846802e-05
163,0.00000000,1.17822335754e-05
164,0.83203125,1.16320505425e-05
165,0.13671875,1.14825568486e-05
166,1.09375000,1.13337736631e-05
167,0.00000000,1.11857220548e-05
168,0.60156250,1.10384229891e-05
169,1.09375000,1.08918973245e-05
170,1.13281250,1.07461658102e-05
171,1.02343750,1.0601249083e-05
172,0.41210938,1.04571676642e-05
173,0.09082031,1.03139419567e-05
174,0.83203125,1.01715922425e-05
175,0.33398438,1.00301386793e-05
176,0.20019531,9.88960129807e-06
177,0.25000000,9.75e-06
178,0.36328125,9.61135455368e-06
179,0.69921875,9.47368459236e-06
180,2.26562500,9.33700961118e-06
181,0.54296875,9.20134896435e-06
182,0.08349609,9.06672186246e-06
183,0.09082031,8.93314736975e-06
184,0.62500000,8.80064440138e-06
185,0.73828125,8.66923172079e-06
186,1.24218750,8.53892793702e-06
187,0.35742188,8.4097515021e-06
188,0.27343750,8.28172070838e-06
189,0.12500000,8.15485368602e-06
190,0.19238281,8.02916840036e-06
191,0.68359375,7.90468264939e-06
192,0.38476562,7.78141406126e-06
193,0.33398438,7.65938009174e-06
194,1.00000000,7.53859802177e-06
195,0.28906250,7.41908495503e-06
196,0.33398438,7.30085781548e-06
197,0.11132812,7.18393334499e-06
198,0.33398438,7.06832810096e-06
199,0.76562500,6.95405845398e-06
200,0.37500000,6.84114058551e-06
201,1.03125000,6.72959048558e-06
202,0.38085938,6.61942395055e-06
203,0.44921875,6.51065658083e-06
204,0.94140625,6.40330377873e-06
205,0.72656250,6.29738074622e-06
206,0.92968750,6.19290248281e-06
207,0.80078125,6.08988378344e-06
208,0.67968750,5.98833923633e-06
209,0.38085938,5.88828322097e-06
210,0.07128906,5.78972990607e-06
211,0.68750000,5.69269324752e-06
212,0.34179688,5.59718698647e-06
213,0.10009766,5.50322464732e-06
214,0.71875000,5.41081953587e-06
215,0.83203125,5.3199847374e-06
216,0.84375000,5.23073311479e-06
217,1.75000000,5.14307730678e-06
218,0.66796875,5.05702972609e-06
219,0.91796875,4.97260255771e-06
220,0.06250000,4.8898077572e-06
221,0.51953125,4.80865704891e-06
222,1.21093750,4.72916192442e-06
223,1.75000000,4.65133364084e-06
224,0.39453125,4.57518321926e-06
225,0.75000000,4.50072144316e-06
226,0.00000000,4.42795885689e-06
227,0.57421875,4.35690576421e-06
228,0.05273438,4.28757222676e-06
229,0.76171875,4.21996806271e-06
230,0.38281250,4.15410284534e-06
231,0.10546875,4.08998590165e-06
232,1.58593750,4.0276263111e-06
233,0.89843750,3.96703290428e-06
234,0.50000000,3.90821426169e-06
235,0.11425781,3.8511787125e-06
236,0.69140625,3.79593433338e-06
237,0.96484375,3.74248894735e-06
238,0.79687500,3.6908501227e-06
239,1.87500000,3.64102517187e-06
240,0.51953125,3.59302115046e-06
241,1.21093750,3.5468448562e-06
242,0.52343750,3.50250282803e-06
243,0.22265625,3.4600013451e-06
244,0.41210938,3.41934642595e-06
245,0.00000000,3.38054382763e-06
246,1.39843750,3.34359904489e-06
247,0.32226562,3.30851730939e-06
248,0.61718750,3.27530358897e-06
249,0.60937500,3.24396258695e-06
250,1.14843750,3.21449874146e-06
251,1.16406250,3.1869162248e-06
252,0.59765625,3.16121894288e-06
253,0.61718750,3.13741053461e-06
254,0.25781250,3.11549437145e-06
255,0.89843750,3.09547355691e-06
256,0.96875000,3.07735092608e-06
257,1.05468750,3.06112904526e-06
258,0.48437500,3.04681021161e-06
259,0.96484375,3.03439645276e-06
260,0.95312500,3.02388952662e-06
261,1.03906250,3.01529092103e-06
262,0.93750000,3.00860185363e-06
263,0.92578125,3.00382327164e-06
264,0.80078125,3.00095585175e-06
